City,Price,Beds,Baths,Size,Address,Acres,Description,Agent,Latitude,Longitude,Source
Durham,"$450,000",Welcome,2.5,"1,603","5607 Kemmont Dr, Durham, NC 27713",0.53,"Welcome to this charming property that exudes warmth and comfort. The interior boasts a soothing neutral color paint scheme that effortlessly complements any decor style. Cozy up next to the inviting fireplace during chilly evenings. The primary bedroom features a spacious walk-in closet, providing",Thomas Shoupe Opendoor Brokerage LLC,35.9221492,-78.9035794,Nominatim
Durham,"$486,500",This,3,"2,889","602 Weathervane Dr, Durham, NC 27703",N/A,"This lovely property features four bedrooms and two and half bathrooms, offering a comfortable and spacious living environment. The home boasts a new roof, freshly painted interior and exterior, a modern kitchen with new granite counter tops and island, and freshly stained wood fence. This inviting",Steven Koleno Beycome Brokerage Realty,35.9706314,-78.7914358,Nominatim
Durham,"$425,000",4,2.5,"1,781","7 Epping Ct, Durham, NC 27703",N/A,"Welcome to this stunning home that seamlessly blends modern elegance with functional living. The semi-open floor plan invites you in, allowing natural light to flow effortlessly throughout the main living areas. Upon entering, you'll find a versatile first-floor flex space, perfect for a home",Anna Powell EXP Realty LLC,35.9844859,-78.80578,Nominatim
Durham,"$435,000",Discover,2,"1,618","2105 Feather Rock Dr, Durham, NC 27704",N/A,"Discover the perfect blend of style and comfort in this charming 3-bedroom, 2-bathroom ranch, which offers a modern kitchen equipped with stainless steel appliances, luxury vinyl plank (LVP) flooring throughout the home and updated bathrooms. The fenced-in yard offers privacy and security with a",Sheila Tillery Mark Spain Real Estate,36.0224191,-78.8438559,Nominatim
Durham,"$400,000",Wow!,2,"1,141","1209 Shepherd St, Durham, NC 27707",0.27,"Wow! 3 bed, 2 bath updated ranch in the heart of historic Morehead Hill Check out the newness--new floors, new windows, new kitchen, new bathrooms, new deck, new hvac, fresh paint...The location offers a new, modern lifestyle in the heart of the city. DPAC, Durham Bulls Park, downtown restaurants,","adam schneider Homewood Realty, LLC",35.9885227,-78.9129395,Nominatim
Durham,"$425,000",3,2,"1,906","2 Summer Ridge Ct, Durham, NC 27712",0.25,"You will love One Floor living in this charming cottage in the wonderful north Durham community of Dover Ridge! Landscaped gardens welcome you home. Gleaming hardwoods greet you upon entering this open floor plan, with a separate dining room and breakfast nook. A cathedral ceiling and fireplace",John Shoenfelt Nest Realty of the Triangle,36.088306,-78.9309236,Google
Durham,"$410,000",4,2.5,"1,832","6 Cabes Mill Rd, Durham, NC 27705",N/A,"Welcome to this inviting home, where comfort meets style. The neutral color scheme creates a calming ambiance throughout. The living room features a cozy fireplace, perfect for relaxing evenings. The kitchen is a chef's dream, with a stylish accent backsplash and all stainless steel appliances for",Thomas Shoupe Opendoor Brokerage LLC,36.0602465,-78.9465802,Nominatim
Durham,"$420,000",4,4,"2,851","1111 Golden Crest Dr, Durham, NC 27704",N/A,"4 b/r 2 1/2 bath home in Ellerbee Creek, offering an open concept floor plan. Recently updated with new fixtures, paint, stainless steel appliances and carpet. No popcorn ceilings through out. Trey ceilings in 2 b/r and vaulted ceilings in other 2. Lg family room with cozy fireplace for those",Jacqueline Cano Highgarden Real Estate NC,36.0524084,-78.861137,Nominatim
Durham,"$419,000",This,2.5,"1,607","4006 Ellisfield Dr, Durham, NC 27705",N/A,"This 3-bedroom single-family home is situated on a quiet cul-de-sac near Duke University with convenient access to the Triangle. The spacious living room is filled with natural light, featuring hardwood floors on the main level. The large primary suite offers a walk-in closet, double sinks, and a",Yang Yuan CHK Realty,36.0236281,-78.9635106,Nominatim
Durham,"$398,900",INVESTORS,1.5,"1,506","3722 Randolph Rd, Durham, NC 27705",1.01,INVESTORS SPECIAL - HOME SITS ON TWO LOTS! DURHAM PLANNING INFORMATION POSTED REGARDING SPLITTING UP LOTS & BUILDING TWO HOUSES. Indoor and Outdoor Masonry Fireplaces. Sunroom. 2 Bedroom Home. ALL ONE LEVEL. Attached Garage. Great Location Between Chapel Hill and Durham! House Needs TLC. Come,Armand Lenchek EXP Realty LLC,35.9739964,-78.9896707,Nominatim
Durham,"$425,000",4,2.5,"1,959","3016 Synnotts Place, Durham, NC 27705",N/A,"All shined up and ready for new owners! Fresh paint & new carpet just installed plus a litany of other upgrades completed over the last 6 years like windows, vinyl siding, roof & water heater. Hello, energy efficiency. You'll appreciate the convenience of the location only 10 minutes from Duke",Renee Hillman EXP Realty LLC,36.0601039,-78.9460132,Nominatim
Durham,"$405,000",Welcome,2.5,"1,584","1431 Milan St, Durham, NC 27704",N/A,"Welcome to this gorgeous and elegantly remodeled 3 bedroom single family home for under 415,000!!!.A great oppportunity to own an amazing property ideally located close to RTP, Duke University & Briar Creek.As you step inside you are greeted by a bright dining room with bay windows that","Carmen Kovacs Fathom Realty NC, LLC",36.0107,-78.8517215,Nominatim
Durham,"$435,000",3,2.5,"1,429","6 Guilford Place, Durham, NC 27713",0.26,"I DON'T LIKE TO BRAG...but it's so hard not to on this one. Seriously. This SoDu beauty is in the heart of it all and comes complete with a cul-de-sac + a large, flat and fully fenced backyard. Freshly painted inside it's ready for your kindergarten art gallery installation or family photo wall.",Reade Ackner Nest Realty of the Triangle,35.913505349999994,-78.92532329784157,Nominatim
Durham,"$398,000",Experience,2,"1,395","4219 Bluffs Ln, Durham, NC 27712",N/A,"Experience elegance and modern sophistication in this turn-key 3-bedroom, 2-bathroom gem in Bluffs of the Eno. This charming two-story home features an open floor plan with a newly renovated kitchen boasting Carrara marble countertops, a stunning waterfall bar, and all-new stainless-steel",Steven Koleno Beycome Brokerage Realty,36.0806108,-78.8950456,Nominatim
Durham,"$429,990",MOVE,2.5,"1,552","515 Wheeling Cir, Durham, NC 27713",N/A,"MOVE RIGHT IN to this Cute 3 Bedroom/2.5 Bath Home! LVP throughout the main level - Large Living Room with Gas-Log Fireplace - Formal Dining with Crown/Chair Molding - 2'' Blinds throughout - Granite Counters, Stainless Steel Appliances and Pantry are ready for your gourmet meal prep - Primary",Kent Benson Porchlight Real Estate,35.9119426,-78.9254848,Nominatim
Durham,"$420,000",3,2,"1,804","17 Vestrial Ln, Durham, NC 27703",N/A,"Ideally situated in Grove Park, which is one of the most sought after locales in the Raleigh- Durham area as it is minutes away from Research Triangle Park (one of the biggest technical hubs on the east coast). It is also minutes away from Brier Creek, RDU, DPAC and Durham Bulls! Enjoy the",Ganna Fisher Real Estate By Design,35.9691841,-78.8137276,Nominatim
Durham,"$389,500",Experience,2.5,"2,325","906 Sweet Gale Dr, Durham, NC 27704",0.25,"Experience living in this exquisite 4-bedroom home, complete with a spacious den perfect for an office. The open-concept kitchen features modern appliances and open sight lines to the family room. Each bedroom offers ample closet space and natural light. The master suite boasts a walk-in closet and",joe Norwood Mark Spain Real Estate,36.0499737,-78.8552893,Nominatim
Durham,"$415,900",Great,2.5,"1,980","5 Gateview Ct, Durham, NC 27703",N/A,Great location to 70/98/Brier Creek/ZincHouse/Walk to the Public Library/Enjoy the wonderful Amenities that this wonderful neighborhood has to offer*Huge Primary with a renovated Primary bathroom & 3 extra bedrooms*High ceilings*Repainted Kitchen Cabinets and full appliance package*Convection,Jeanna Reeves Northside Realty Inc.,35.9827595,-78.8071406,Nominatim
Durham,"$400,000",3,2.5,"1,565","8 Warbler Ln, Durham, NC 27712",N/A,"One of the BEST neighborhoods in Durham, which boasts a location within walking distance to the Eno River, friendly neighbors, low HOA dues, and neighborhood clubhouse, pool and playground!! This home is newly renovated and is move-in ready. Luxury vinyl plank flooring on the main floor and new",Deborah Stern Keller Williams Elite Realty,36.0777957,-78.892848,Nominatim
Durham,"$438,000",4,3,"1,876","134 Radcliff Cir, Durham, NC 27713",0.29,Welcome to your new home in the highly sought after Parkwood neighborhood! Every inch of this stunning home has been carefully designed. Step inside through the elegant mahogany door and be greeted with a unique light fixture and accent wall in the foyer. Discover a versatile and welcoming floor,Angelica Galavis EXP Realty LLC,35.8870536,-78.9054846,Nominatim
Fuquay-varina,"$369,900",4,2.5,"1,775","318 Holland Glen St, Fuquay Varina, NC 27526",0.25,"Gorgeous in the HEART of Downtown Fuquay but with privacy backing to a Park and land owned by Town of Fuquay. This STUNNING Cottage has all the bells and whistles including a beautiful kitchen with new shaker cabinets, quartz counters, huge island, tile backsplash and stainless steel appliances. Stephanie Anson Northside Realty Inc.",(888) 839-1705,35.586250661839195,-78.80483111373331,Nominatim
Fuquay-varina,"$525,000",Looking,4,"2,798","85 Noble Heart Place, Fuquay Varina, NC 27526",0.66,"Looking for a spacious 5-bedroom, 4-bath home? This thoughtfully designed floor plan has everything you need. The kitchen features a gas cooktop and wall oven, perfect for any chef. The dining area flows seamlessly into a large family room, where a cozy fireplace awaits. A first-floor guest suite Rebecca Savitski Real Broker, LLC",(855) 695-3907,35.4967552,-78.8735981,Google
Fuquay-varina,"$335,000",3,2.5,"1,226","605 S Fuquay Ave, Fuquay Varina, NC 27526",N/A,"Welcome to this charming home in the heart of Fuquay-Varina, just a short walk from popular breweries, local restaurants, and vibrant community spots! This beautifully maintained home features stunning hardwood floors in main living areas, an open floor plan perfect for entertaining, and a Walter Ciucevich eXp Realty, LLC",(888) 618-3102,35.57747462796311,-78.798161,Nominatim
Fuquay-varina,"$500,000",4,This,"2,442","2630 Tummel Ln, Fuquay-Varina, NC 27526",N/A,"This home has been gently lived in! It offers 4 Bdrms with a primary on the 1st and 2nd floor (or 2nd floor can also be a bonus/flex room as it has full bath and walk-in closet, 3.5 BATHS and a LOFT area. Many popular upgrades like 42'' cabinets with under cabinet lighting adorned by tile Kristine Cuddy Keller Williams Preferred Realty",(844) 814-3297,35.6290795,-78.81503642985831,Nominatim
Fuquay-varina,"$409,900",3,3,"2,511","256 Rocky Point Ct, Fuquay Varina, NC 27526",0.5,"Enjoy gracious country living, in an established neighborhood, just 10 minutes from Fuquay-Varina's thriving Main Street shopping and dining. Sited on a one-half-acre lot, on a quiet cul-de-sac, this home features a two-car garage and lots of driveway space for you and your guests. The large Keith Gunter Berkshire Hathaway HomeService",(888) 789-9762,35.5261875,-78.8512485,Google
Fuquay-varina,"$469,900",3,2,"2,134","2370 Friars Head Ct, Fuquay Varina, NC 27526",N/A,"Experience luxurious living in this stunning, well maintained, better-than-new home. The sleek kitchen offers ample space for effortless entertaining, featuring soft-close and pull-out drawers. The open-plan living area comprises a spacious family room and breakfast area, perfect for social",Nina Golden Nina Golden Realty Group LLC,35.544819,-78.7590352,Nominatim
Fuquay-varina,"$495,000",Welcome,2.5,"2,288","2500 Hidden Meadow Dr, Fuquay Varina, NC 27526",N/A,"Welcome to this well-maintained 3 bedroom home located in the desirable neighborhood of Crooked Creek. Enjoy the convenience of a first floor primary bedroom, two comfortable bedrooms on the 2nd floor, and a large versatile loft area--perfect for a playroom, home office, or additional living area.","Michelle Mendler eXp Realty, LLC - C",35.620803499999994,-78.7443705507035,Nominatim
Fuquay-varina,"$420,000",5,Nestled,"2,592","106 Pink Dogwood Way, Fuquay Varina, NC 27526",N/A,"Nestled in the back of a quiet cul-de-sac, built in 2022 and backing up to a protected natural area sits this turnkey property. The sellers have made multiple upgrades since building the home including fencing in the backyard, upgrading the tile and wallpaper in the primary bathroom and 1st floor",Paul Corsa Cambridge & Assoc. R.E. Group,35.4993521,-78.8068541,Google
Fuquay-varina,"$442,000",Why,3,"2,338","234 Robert Howe Dr, Fuquay Varina, NC 27526",0.52,"Why wait to build when you can just move right into this stunning, brand-new home? Built in August of 2024 and nestled on just over half an acre with a beautiful wood-lined backyard, this 4-bedroom, 3-bath beauty is packed with upgrades and ready to impress. The owners took great care in selecting",Lenny Nguyen EXP Realty LLC,35.4685938,-78.83527910000001,Google
Fuquay-varina,"$499,000",Welcome,2,"1,437","8220 White Star Dr, Fuquay-Varina, NC 27526",0.27,"Welcome to your private oasis in the highly sought after Del Webb Carolina Gardens community! This 2-bedroom, 2-bath home features a flexible office space, ideal for working from home or pursuing hobbies. Step out to the serene screened porch, enhanced with the EZE Breeze system, perfect for",Michelle Austin Howard Perry & Walston Realtor,35.5621557,-78.7626963,Nominatim
